timestamp_utc,F_drag_nN,V_min_V,P_at_Vmin_mW,P_at_100V_mW,P_at_200V_mW,P_at_300V_mW,P_at_350V_mW,feasible_at_350V
2024-01-15T00:45:00+00:00,4.1058,107.5,14.507,13.994,19.790,24.238,26.180,1
2024-01-15T00:50:00+00:00,4.5987,113.7,16.716,15.674,22.166,27.148,29.323,1
2024-01-15T00:55:00+00:00,4.7389,115.5,17.355,16.151,22.842,27.975,30.217,1
2024-01-15T01:00:00+00:00,4.4042,111.3,15.837,15.011,21.228,25.999,28.082,1
2024-01-15T01:05:00+00:00,3.6950,102.0,12.716,12.593,17.810,21.813,23.560,1
2024-01-15T01:10:00+00:00,2.8546,100.0,9.729,9.729,13.759,16.851,18.202,1
2024-01-15T01:15:00+00:00,2.1177,100.0,7.218,7.218,10.208,12.502,13.503,1
2024-01-15T01:20:00+00:00,1.6372,100.0,5.580,5.580,7.891,9.665,10.439,1
2024-01-15T01:25:00+00:00,1.4323,100.0,4.882,4.882,6.904,8.456,9.133,1
2024-01-15T01:30:00+00:00,1.3941,100.0,4.751,4.751,6.720,8.230,8.889,1
2024-01-15T01:35:00+00:00,1.3595,100.0,4.634,4.634,6.553,8.026,8.669,1
2024-01-15T01:40:00+00:00,1.2393,100.0,4.224,4.224,5.973,7.316,7.902,1
2024-01-15T01:45:00+00:00,1.0876,100.0,3.707,3.707,5.243,6.421,6.935,1
2024-01-15T01:50:00+00:00,1.0283,100.0,3.505,3.505,4.957,6.071,6.557,1
2024-01-15T01:55:00+00:00,1.1643,100.0,3.968,3.968,5.612,6.873,7.424,1
2024-01-15T02:00:00+00:00,1.5403,100.0,5.250,5.250,7.424,9.093,9.822,1
2024-01-15T02:05:00+00:00,2.1021,100.0,7.165,7.165,10.132,12.409,13.404,1
2024-01-15T02:10:00+00:00,2.7352,100.0,9.322,9.322,13.184,16.147,17.441,1
2024-01-15T02:15:00+00:00,3.3847,100.0,11.536,11.536,16.314,19.981,21.582,1
2024-01-15T02:20:00+00:00,4.0247,106.4,14.150,13.717,19.399,23.759,25.663,1
2024-01-15T02:25:00+00:00,4.5432,113.1,16.464,15.485,21.899,26.820,28.969,1
2024-01-15T02:30:00+00:00,4.7363,115.4,17.343,16.143,22.829,27.960,30.200,1
2024-01-15T02:35:00+00:00,4.4611,112.0,16.093,15.205,21.503,26.335,28.446,1
2024-01-15T02:40:00+00:00,3.7899,103.3,13.125,12.917,18.267,22.373,24.165,1
2024-01-15T02:45:00+00:00,2.9550,100.0,10.071,10.071,14.243,17.444,18.842,1
2024-01-15T02:50:00+00:00,2.1956,100.0,7.483,7.483,10.583,12.962,14.000,1
2024-01-15T02:55:00+00:00,1.6783,100.0,5.720,5.720,8.089,9.907,10.701,1
2024-01-15T03:00:00+00:00,1.4420,100.0,4.915,4.915,6.951,8.513,9.195,1
2024-01-15T03:05:00+00:00,1.3912,100.0,4.742,4.742,6.706,8.213,8.871,1
2024-01-15T03:10:00+00:00,1.3629,100.0,4.645,4.645,6.569,8.046,8.691,1
2024-01-15T03:15:00+00:00,1.2524,100.0,4.268,4.268,6.037,7.393,7.986,1
2024-01-15T03:20:00+00:00,1.0985,100.0,3.744,3.744,5.295,6.485,7.004,1
2024-01-15T03:25:00+00:00,1.0226,100.0,3.485,3.485,4.929,6.037,6.521,1
2024-01-15T03:30:00+00:00,1.1327,100.0,3.861,3.861,5.460,6.687,7.222,1
2024-01-15T03:35:00+00:00,1.4824,100.0,5.052,5.052,7.145,8.751,9.452,1
2024-01-15T03:40:00+00:00,2.0297,100.0,6.918,6.918,9.783,11.982,12.942,1
2024-01-15T03:45:00+00:00,2.6586,100.0,9.061,9.061,12.814,15.694,16.952,1
2024-01-15T03:50:00+00:00,3.3038,100.0,11.260,11.260,15.924,19.503,21.066,1
2024-01-15T03:55:00+00:00,3.9441,105.3,13.797,13.443,19.011,23.283,25.149,1
2024-01-15T04:00:00+00:00,4.4830,112.3,16.192,15.279,21.608,26.465,28.585,1
2024-01-15T04:05:00+00:00,4.7241,115.3,17.288,16.101,22.770,27.888,30.123,1
2024-01-15T04:10:00+00:00,4.5080,112.6,16.305,15.365,21.729,26.612,28.745,1
2024-01-15T04:15:00+00:00,3.8782,104.5,13.509,13.218,18.693,22.894,24.729,1
2024-01-15T04:20:00+00:00,3.0541,100.0,10.409,10.409,14.721,18.030,19.474,1
2024-01-15T04:25:00+00:00,2.2775,100.0,7.762,7.762,10.977,13.445,14.522,1
2024-01-15T04:30:00+00:00,1.7257,100.0,5.882,5.882,8.318,10.187,11.004,1
2024-01-15T04:35:00+00:00,1.4566,100.0,4.965,4.965,7.021,8.599,9.288,1
2024-01-15T04:40:00+00:00,1.3899,100.0,4.737,4.737,6.699,8.205,8.862,1
2024-01-15T04:45:00+00:00,1.3658,100.0,4.655,4.655,6.583,8.063,8.709,1
2024-01-15T04:50:00+00:00,1.2650,100.0,4.311,4.311,6.097,7.468,8.066,1
2024-01-15T04:55:00+00:00,1.1097,100.0,3.782,3.782,5.349,6.551,7.076,1
2024-01-15T05:00:00+00:00,1.0180,100.0,3.469,3.469,4.907,6.009,6.491,1
2024-01-15T05:05:00+00:00,1.1021,100.0,3.756,3.756,5.312,6.506,7.028,1
2024-01-15T05:10:00+00:00,1.4244,100.0,4.855,4.855,6.865,8.408,9.082,1
2024-01-15T05:15:00+00:00,1.9558,100.0,6.666,6.666,9.427,11.546,12.471,1
2024-01-15T05:20:00+00:00,2.5818,100.0,8.799,8.799,12.444,15.241,16.462,1
2024-01-15T05:25:00+00:00,3.2256,100.0,10.994,10.994,15.548,19.042,20.567,1
2024-01-15T05:30:00+00:00,3.8663,104.3,13.457,13.177,18.636,22.824,24.653,1
2024-01-15T05:35:00+00:00,4.4219,111.5,15.916,15.071,21.314,26.104,28.195,1
2024-01-15T05:40:00+00:00,4.7059,115.1,17.205,16.039,22.683,27.781,30.007,1
2024-01-15T05:45:00+00:00,4.5467,113.1,16.480,15.496,21.915,26.840,28.991,1
2024-01-15T05:50:00+00:00,3.9604,105.6,13.868,13.498,19.089,23.380,25.253,1
2024-01-15T05:55:00+00:00,3.1515,100.0,10.741,10.741,15.190,18.604,20.095,1
2024-01-15T06:00:00+00:00,2.3620,100.0,8.051,8.051,11.385,13.944,15.061,1
2024-01-15T06:05:00+00:00,1.7786,100.0,6.062,6.062,8.573,10.500,11.341,1
2024-01-15T06:10:00+00:00,1.4766,100.0,5.033,5.033,7.117,8.717,9.415,1
2024-01-15T06:15:00+00:00,1.3916,100.0,4.743,4.743,6.708,8.215,8.874,1
2024-01-15T06:20:00+00:00,1.3691,100.0,4.666,4.666,6.599,8.082,8.730,1
2024-01-15T06:25:00+00:00,1.2778,100.0,4.355,4.355,6.159,7.543,8.148,1
2024-01-15T06:30:00+00:00,1.1224,100.0,3.826,3.826,5.410,6.626,7.157,1
2024-01-15T06:35:00+00:00,1.0155,100.0,3.461,3.461,4.895,5.995,6.475,1
2024-01-15T06:40:00+00:00,1.0737,100.0,3.659,3.659,5.175,6.338,6.846,1
2024-01-15T06:45:00+00:00,1.3673,100.0,4.660,4.660,6.590,8.071,8.718,1
2024-01-15T06:50:00+00:00,1.8809,100.0,6.411,6.411,9.066,11.104,11.994,1
2024-01-15T06:55:00+00:00,2.5038,100.0,8.534,8.534,12.069,14.781,15.965,1
2024-01-15T07:00:00+00:00,3.1481,100.0,10.729,10.729,15.174,18.584,20.073,1
2024-01-15T07:05:00+00:00,3.7908,103.3,13.130,12.920,18.272,22.378,24.171,1
2024-01-15T07:10:00+00:00,4.3622,110.8,15.648,14.867,21.026,25.751,27.814,1
2024-01-15T07:15:00+00:00,4.6857,114.8,17.112,15.970,22.585,27.661,29.877,1
2024-01-15T07:20:00+00:00,4.5805,113.5,16.633,15.612,22.078,27.040,29.207,1
2024-01-15T07:25:00+00:00,4.0380,106.6,14.208,13.763,19.463,23.837,25.747,1
2024-01-15T07:30:00+00:00,3.2467,100.0,11.066,11.066,15.649,19.166,20.702,1
2024-01-15T07:35:00+00:00,2.4485,100.0,8.345,8.345,11.802,14.455,15.613,1
2024-01-15T07:40:00+00:00,1.8364,100.0,6.259,6.259,8.852,10.841,11.710,1
2024-01-15T07:45:00+00:00,1.5016,100.0,5.118,5.118,7.238,8.864,9.575,1
2024-01-15T07:50:00+00:00,1.3966,100.0,4.760,4.760,6.732,8.245,8.905,1
2024-01-15T07:55:00+00:00,1.3738,100.0,4.682,4.682,6.622,8.110,8.760,1
2024-01-15T08:00:00+00:00,1.2917,100.0,4.403,4.403,6.226,7.626,8.237,1
2024-01-15T08:05:00+00:00,1.1373,100.0,3.876,3.876,5.482,6.714,7.252,1
2024-01-15T08:10:00+00:00,1.0162,100.0,3.464,3.464,4.898,5.999,6.480,1
2024-01-15T08:15:00+00:00,1.0488,100.0,3.574,3.574,5.055,6.191,6.687,1
2024-01-15T08:20:00+00:00,1.3124,100.0,4.473,4.473,6.326,7.747,8.368,1
2024-01-15T08:25:00+00:00,1.8058,100.0,6.155,6.155,8.704,10.660,11.515,1
2024-01-15T08:30:00+00:00,2.4249,100.0,8.265,8.265,11.688,14.315,15.462,1
2024-01-15T08:35:00+00:00,3.0707,100.0,10.466,10.466,14.801,18.127,19.580,1
2024-01-15T08:40:00+00:00,3.7160,102.2,12.806,12.665,17.911,21.937,23.694,1
2024-01-15T08:45:00+00:00,4.3027,110.0,15.382,14.665,20.739,25.401,27.436,1
2024-01-15T08:50:00+00:00,4.6650,114.6,17.017,15.900,22.485,27.539,29.745,1
2024-01-15T08:55:00+00:00,4.6128,113.9,16.780,15.722,22.234,27.231,29.413,1
2024-01-15T09:00:00+00:00,4.1138,107.6,14.542,14.021,19.829,24.285,26.231,1
2024-01-15T09:05:00+00:00,3.3410,100.0,11.387,11.387,16.104,19.723,21.304,1
2024-01-15T09:10:00+00:00,2.5362,100.0,8.644,8.644,12.225,14.972,16.172,1
2024-01-15T09:15:00+00:00,1.8981,100.0,6.469,6.469,9.149,11.205,12.103,1
2024-01-15T09:20:00+00:00,1.5312,100.0,5.219,5.219,7.381,9.039,9.763,1
2024-01-15T09:25:00+00:00,1.4047,100.0,4.788,4.788,6.771,8.293,8.957,1
2024-01-15T09:30:00+00:00,1.3797,100.0,4.702,4.702,6.650,8.145,8.798,1
2024-01-15T09:35:00+00:00,1.3072,100.0,4.455,4.455,6.301,7.717,8.335,1
2024-01-15T09:40:00+00:00,1.1554,100.0,3.938,3.938,5.569,6.821,7.367,1
2024-01-15T09:45:00+00:00,1.0213,100.0,3.481,3.481,4.923,6.029,6.512,1
2024-01-15T09:50:00+00:00,1.0284,100.0,3.505,3.505,4.957,6.071,6.557,1
2024-01-15T09:55:00+00:00,1.2612,100.0,4.299,4.299,6.079,7.446,8.042,1
2024-01-15T10:00:00+00:00,1.7317,100.0,5.902,5.902,8.347,10.223,11.042,1
2024-01-15T10:05:00+00:00,2.3452,100.0,7.993,7.993,11.304,13.844,14.953,1
2024-01-15T10:10:00+00:00,2.9932,100.0,10.202,10.202,14.428,17.670,19.086,1
2024-01-15T10:15:00+00:00,3.6419,101.2,12.488,12.413,17.554,21.499,23.222,1
2024-01-15T10:20:00+00:00,4.2427,109.2,15.114,14.460,20.450,25.046,27.053,1
2024-01-15T10:25:00+00:00,4.6421,114.3,16.913,15.821,22.375,27.404,29.599,1
2024-01-15T10:30:00+00:00,4.6439,114.3,16.921,15.828,22.384,27.414,29.611,1
2024-01-15T10:35:00+00:00,4.1901,108.6,14.881,14.281,20.197,24.736,26.718,1
2024-01-15T10:40:00+00:00,3.4366,100.0,11.713,11.713,16.564,20.287,21.913,1
2024-01-15T10:45:00+00:00,2.6258,100.0,8.950,8.950,12.657,15.501,16.743,1
2024-01-15T10:50:00+00:00,1.9630,100.0,6.690,6.690,9.462,11.588,12.516,1
2024-01-15T10:55:00+00:00,1.5645,100.0,5.332,5.332,7.541,9.236,9.976,1
2024-01-15T11:00:00+00:00,1.4155,100.0,4.825,4.825,6.823,8.356,9.026,1
2024-01-15T11:05:00+00:00,1.3867,100.0,4.726,4.726,6.684,8.186,8.842,1
2024-01-15T11:10:00+00:00,1.3236,100.0,4.511,4.511,6.380,7.814,8.440,1
2024-01-15T11:15:00+00:00,1.1765,100.0,4.010,4.010,5.671,6.945,7.502,1
2024-01-15T11:20:00+00:00,1.0314,100.0,3.515,3.515,4.971,6.089,6.576,1
2024-01-15T11:25:00+00:00,1.0138,100.0,3.455,3.455,4.887,5.985,6.464,1
2024-01-15T11:30:00+00:00,1.2151,100.0,4.141,4.141,5.857,7.173,7.748,1
2024-01-15T11:35:00+00:00,1.6597,100.0,5.657,5.657,8.000,9.798,10.583,1
2024-01-15T11:40:00+00:00,2.2651,100.0,7.720,7.720,10.918,13.371,14.443,1
2024-01-15T11:45:00+00:00,2.9154,100.0,9.936,9.936,14.052,17.210,18.589,1
2024-01-15T11:50:00+00:00,3.5680,100.2,12.172,12.161,17.198,21.063,22.751,1
2024-01-15T11:55:00+00:00,4.1822,108.5,14.846,14.254,20.159,24.689,26.667,1
2024-01-15T12:00:00+00:00,4.6168,114.0,16.798,15.736,22.253,27.255,29.438,1
2024-01-15T12:05:00+00:00,4.6721,114.6,17.050,15.924,22.520,27.581,29.791,1
2024-01-15T12:10:00+00:00,4.2662,109.6,15.219,14.540,20.563,25.185,27.203,1
2024-01-15T12:15:00+00:00,3.5343,100.0,12.046,12.046,17.036,20.864,22.536,1
2024-01-15T12:20:00+00:00,2.7184,100.0,9.265,9.265,13.103,16.047,17.333,1
2024-01-15T12:25:00+00:00,2.0311,100.0,6.923,6.923,9.790,11.990,12.951,1
2024-01-15T12:30:00+00:00,1.6009,100.0,5.456,5.456,7.716,9.451,10.208,1
2024-01-15T12:35:00+00:00,1.4282,100.0,4.868,4.868,6.884,8.431,9.107,1
2024-01-15T12:40:00+00:00,1.3941,100.0,4.751,4.751,6.720,8.230,8.889,1
2024-01-15T12:45:00+00:00,1.3404,100.0,4.569,4.569,6.461,7.913,8.547,1
2024-01-15T12:50:00+00:00,1.2000,100.0,4.090,4.090,5.784,7.084,7.652,1
2024-01-15T12:55:00+00:00,1.0463,100.0,3.566,3.566,5.043,6.177,6.672,1
2024-01-15T13:00:00+00:00,1.0056,100.0,3.428,3.428,4.847,5.937,6.412,1
2024-01-15T13:05:00+00:00,1.1754,100.0,4.006,4.006,5.665,6.939,7.495,1
2024-01-15T13:10:00+00:00,1.5914,100.0,5.424,5.424,7.671,9.394,10.147,1
2024-01-15T13:15:00+00:00,2.1851,100.0,7.447,7.447,10.532,12.899,13.933,1
2024-01-15T13:20:00+00:00,2.8367,100.0,9.668,9.668,13.673,16.746,18.088,1
2024-01-15T13:25:00+00:00,3.4935,100.0,11.907,11.907,16.839,20.623,22.276,1
2024-01-15T13:30:00+00:00,4.1203,107.7,14.571,14.043,19.860,24.324,26.273,1
2024-01-15T13:35:00+00:00,4.5889,113.6,16.671,15.640,22.119,27.090,29.260,1
2024-01-15T13:40:00+00:00,4.6976,115.0,17.166,16.011,22.643,27.731,29.953,1
2024-01-15T13:45:00+00:00,4.3411,110.5,15.554,14.796,20.925,25.627,27.681,1
2024-01-15T13:50:00+00:00,3.6333,101.1,12.451,12.383,17.513,21.449,23.167,1
2024-01-15T13:55:00+00:00,2.8139,100.0,9.590,9.590,13.563,16.611,17.942,1
2024-01-15T14:00:00+00:00,2.1029,100.0,7.167,7.167,10.136,12.414,13.409,1
2024-01-15T14:05:00+00:00,1.6403,100.0,5.591,5.591,7.906,9.683,10.459,1
2024-01-15T14:10:00+00:00,1.4423,100.0,4.916,4.916,6.952,8.514,9.196,1
2024-01-15T14:15:00+00:00,1.4009,100.0,4.775,4.775,6.753,8.270,8.933,1
2024-01-15T14:20:00+00:00,1.3565,100.0,4.623,4.623,6.538,8.008,8.649,1
2024-01-15T14:25:00+00:00,1.2250,100.0,4.175,4.175,5.904,7.231,7.811,1
2024-01-15T14:30:00+00:00,1.0654,100.0,3.631,3.631,5.135,6.290,6.793,1
2024-01-15T14:35:00+00:00,1.0036,100.0,3.420,3.420,4.837,5.924,6.399,1
2024-01-15T14:40:00+00:00,1.1425,100.0,3.894,3.894,5.507,6.745,7.285,1
2024-01-15T14:45:00+00:00,1.5284,100.0,5.209,5.209,7.367,9.022,9.745,1
2024-01-15T14:50:00+00:00,2.1066,100.0,7.180,7.180,10.154,12.436,13.432,1
2024-01-15T14:55:00+00:00,2.7570,100.0,9.397,9.397,13.289,16.276,17.580,1
2024-01-15T15:00:00+00:00,3.4174,100.0,11.647,11.647,16.472,20.174,21.790,1
2024-01-15T15:05:00+00:00,4.0560,106.8,14.288,13.824,19.550,23.944,25.862,1
2024-01-15T15:10:00+00:00,4.5568,113.2,16.526,15.531,21.964,26.900,29.055,1
2024-01-15T15:15:00+00:00,4.7190,115.2,17.264,16.084,22.746,27.858,30.090,1
2024-01-15T15:20:00+00:00,4.4149,111.4,15.885,15.047,21.280,26.062,28.151,1
2024-01-15T15:25:00+00:00,3.7336,102.5,12.882,12.725,17.996,22.040,23.806,1
2024-01-15T15:30:00+00:00,2.9116,100.0,9.923,9.923,14.034,17.188,18.565,1
2024-01-15T15:35:00+00:00,2.1775,100.0,7.422,7.422,10.496,12.855,13.885,1
2024-01-15T15:40:00+00:00,1.6826,100.0,5.735,5.735,8.110,9.933,10.729,1
2024-01-15T15:45:00+00:00,1.4577,100.0,4.968,4.968,7.026,8.605,9.295,1
2024-01-15T15:50:00+00:00,1.4070,100.0,4.795,4.795,6.782,8.306,8.971,1
2024-01-15T15:55:00+00:00,1.3707,100.0,4.672,4.672,6.607,8.092,8.740,1
2024-01-15T16:00:00+00:00,1.2498,100.0,4.260,4.260,6.024,7.378,7.969,1
2024-01-15T16:05:00+00:00,1.0875,100.0,3.706,3.706,5.242,6.420,6.934,1
2024-01-15T16:10:00+00:00,1.0069,100.0,3.432,3.432,4.853,5.944,6.420,1
2024-01-15T16:15:00+00:00,1.1164,100.0,3.805,3.805,5.381,6.590,7.118,1
2024-01-15T16:20:00+00:00,1.4710,100.0,5.014,5.014,7.090,8.684,9.379,1
2024-01-15T16:25:00+00:00,2.0307,100.0,6.921,6.921,9.788,11.988,12.948,1
2024-01-15T16:30:00+00:00,2.6773,100.0,9.125,9.125,12.905,15.805,17.071,1
2024-01-15T16:35:00+00:00,3.3392,100.0,11.381,11.381,16.095,19.712,21.292,1
2024-01-15T16:40:00+00:00,3.9875,105.9,13.987,13.591,19.220,23.540,25.426,1
2024-01-15T16:45:00+00:00,4.5189,112.7,16.354,15.402,21.781,26.676,28.814,1
2024-01-15T16:50:00+00:00,4.7345,115.4,17.335,16.137,22.821,27.950,30.189,1
2024-01-15T16:55:00+00:00,4.4858,112.3,16.204,15.289,21.622,26.481,28.603,1
2024-01-15T17:00:00+00:00,3.8350,103.9,13.321,13.071,18.485,22.639,24.453,1
2024-01-15T17:05:00+00:00,3.0123,100.0,10.267,10.267,14.519,17.782,19.207,1
2024-01-15T17:10:00+00:00,2.2549,100.0,7.685,7.685,10.869,13.312,14.378,1
2024-01-15T17:15:00+00:00,1.7268,100.0,5.886,5.886,8.323,10.194,11.011,1
2024-01-15T17:20:00+00:00,1.4739,100.0,5.024,5.024,7.104,8.701,9.398,1
2024-01-15T17:25:00+00:00,1.4119,100.0,4.812,4.812,6.805,8.335,9.003,1
2024-01-15T17:30:00+00:00,1.3827,100.0,4.713,4.713,6.665,8.163,8.817,1
2024-01-15T17:35:00+00:00,1.2734,100.0,4.340,4.340,6.138,7.517,8.120,1
2024-01-15T17:40:00+00:00,1.1109,100.0,3.786,3.786,5.355,6.558,7.083,1
2024-01-15T17:45:00+00:00,1.0142,100.0,3.457,3.457,4.889,5.987,6.467,1
2024-01-15T17:50:00+00:00,1.0960,100.0,3.736,3.736,5.283,6.470,6.989,1
2024-01-15T17:55:00+00:00,1.4193,100.0,4.837,4.837,6.841,8.379,9.050,1
2024-01-15T18:00:00+00:00,1.9577,100.0,6.672,6.672,9.436,11.557,12.483,1
2024-01-15T18:05:00+00:00,2.5979,100.0,8.854,8.854,12.522,15.336,16.565,1
2024-01-15T18:10:00+00:00,3.2596,100.0,11.110,11.110,15.712,19.243,20.784,1
2024-01-15T18:15:00+00:00,3.9148,104.9,13.668,13.343,18.869,23.110,24.962,1
2024-01-15T18:20:00+00:00,4.4729,112.2,16.146,15.245,21.560,26.405,28.521,1
2024-01-15T18:25:00+00:00,4.7414,115.5,17.367,16.160,22.854,27.990,30.233,1
2024-01-15T18:30:00+00:00,4.5516,113.2,16.502,15.513,21.939,26.869,29.022,1
2024-01-15T18:35:00+00:00,3.9363,105.2,13.763,13.416,18.973,23.237,25.099,1
2024-01-15T18:40:00+00:00,3.1160,100.0,10.620,10.620,15.019,18.395,19.869,1
2024-01-15T18:45:00+00:00,2.3361,100.0,7.962,7.962,11.260,13.791,14.896,1
2024-01-15T18:50:00+00:00,1.7736,100.0,6.045,6.045,8.549,10.470,11.309,1
2024-01-15T18:55:00+00:00,1.4903,100.0,5.079,5.079,7.183,8.798,9.502,1
2024-01-15T19:00:00+00:00,1.4148,100.0,4.822,4.822,6.820,8.352,9.021,1
2024-01-15T19:05:00+00:00,1.3918,100.0,4.744,4.744,6.708,8.216,8.874,1
2024-01-15T19:10:00+00:00,1.2950,100.0,4.414,4.414,6.242,7.645,8.257,1
2024-01-15T19:15:00+00:00,1.1345,100.0,3.867,3.867,5.469,6.698,7.234,1
2024-01-15T19:20:00+00:00,1.0241,100.0,3.491,3.491,4.936,6.046,6.530,1
2024-01-15T19:25:00+00:00,1.0802,100.0,3.682,3.682,5.207,6.377,6.888,1
2024-01-15T19:30:00+00:00,1.3727,100.0,4.679,4.679,6.617,8.104,8.753,1
2024-01-15T19:35:00+00:00,1.8881,100.0,6.435,6.435,9.101,11.146,12.039,1
2024-01-15T19:40:00+00:00,2.5191,100.0,8.586,8.586,12.142,14.871,16.063,1
2024-01-15T19:45:00+00:00,3.1785,100.0,10.833,10.833,15.320,18.764,20.267,1
2024-01-15T19:50:00+00:00,3.8379,103.9,13.334,13.081,18.499,22.657,24.472,1
2024-01-15T19:55:00+00:00,4.4191,111.5,15.904,15.062,21.300,26.088,28.178,1
2024-01-15T20:00:00+00:00,4.7373,115.4,17.348,16.146,22.834,27.966,30.206,1
2024-01-15T20:05:00+00:00,4.6088,113.9,16.762,15.708,22.215,27.207,29.387,1
2024-01-15T20:10:00+00:00,4.0354,106.5,14.197,13.754,19.451,23.822,25.731,1
2024-01-15T20:15:00+00:00,3.2223,100.0,10.983,10.983,15.532,19.023,20.547,1
2024-01-15T20:20:00+00:00,2.4217,100.0,8.254,8.254,11.673,14.296,15.441,1
2024-01-15T20:25:00+00:00,1.8240,100.0,6.217,6.217,8.792,10.767,11.630,1
2024-01-15T20:30:00+00:00,1.5078,100.0,5.139,5.139,7.268,8.901,9.614,1
2024-01-15T20:35:00+00:00,1.4157,100.0,4.825,4.825,6.824,8.357,9.027,1
2024-01-15T20:40:00+00:00,1.3967,100.0,4.761,4.761,6.732,8.245,8.906,1
2024-01-15T20:45:00+00:00,1.3133,100.0,4.476,4.476,6.330,7.753,8.374,1
2024-01-15T20:50:00+00:00,1.1574,100.0,3.945,3.945,5.579,6.832,7.380,1
2024-01-15T20:55:00+00:00,1.0355,100.0,3.529,3.529,4.991,6.113,6.603,1
2024-01-15T21:00:00+00:00,1.0675,100.0,3.638,3.638,5.145,6.302,6.807,1
2024-01-15T21:05:00+00:00,1.3301,100.0,4.533,4.533,6.411,7.852,8.481,1
2024-01-15T21:10:00+00:00,1.8213,100.0,6.208,6.208,8.779,10.752,11.613,1
2024-01-15T21:15:00+00:00,2.4415,100.0,8.321,8.321,11.768,14.413,15.568,1
2024-01-15T21:20:00+00:00,3.0966,100.0,10.554,10.554,14.926,18.280,19.745,1
2024-01-15T21:25:00+00:00,3.7571,102.8,12.984,12.805,18.109,22.179,23.957,1
2024-01-15T21:30:00+00:00,4.3571,110.7,15.626,14.850,21.002,25.722,27.782,1
2024-01-15T21:35:00+00:00,4.7218,115.3,17.277,16.093,22.759,27.874,30.108,1
2024-01-15T21:40:00+00:00,4.6553,114.4,16.973,15.867,22.439,27.482,29.684,1
2024-01-15T21:45:00+00:00,4.1290,107.8,14.610,14.073,19.902,24.375,26.328,1
2024-01-15T21:50:00+00:00,3.3295,100.0,11.348,11.348,16.048,19.655,21.230,1
2024-01-15T21:55:00+00:00,2.5117,100.0,8.561,8.561,12.107,14.828,16.016,1
2024-01-15T22:00:00+00:00,1.8790,100.0,6.404,6.404,9.057,11.092,11.981,1
2024-01-15T22:05:00+00:00,1.5278,100.0,5.207,5.207,7.364,9.019,9.742,1
2024-01-15T22:10:00+00:00,1.4157,100.0,4.825,4.825,6.824,8.357,9.027,1
2024-01-15T22:15:00+00:00,1.3979,100.0,4.765,4.765,6.738,8.252,8.914,1
2024-01-15T22:20:00+00:00,1.3274,100.0,4.524,4.524,6.398,7.836,8.464,1
2024-01-15T22:25:00+00:00,1.1779,100.0,4.015,4.015,5.678,6.954,7.511,1
2024-01-15T22:30:00+00:00,1.0471,100.0,3.569,3.569,5.047,6.181,6.677,1
2024-01-15T22:35:00+00:00,1.0569,100.0,3.602,3.602,5.095,6.239,6.739,1
2024-01-15T22:40:00+00:00,1.2905,100.0,4.398,4.398,6.220,7.618,8.228,1
2024-01-15T22:45:00+00:00,1.7569,100.0,5.988,5.988,8.469,10.372,11.203,1
2024-01-15T22:50:00+00:00,2.3650,100.0,8.060,8.060,11.399,13.961,15.080,1
2024-01-15T22:55:00+00:00,3.0146,100.0,10.275,10.275,14.531,17.796,19.222,1
2024-01-15T23:00:00+00:00,3.6737,101.7,12.625,12.521,17.707,21.687,23.425,1
2024-01-15T23:05:00+00:00,4.2876,109.8,15.315,14.613,20.667,25.311,27.339,1
2024-01-15T23:10:00+00:00,4.6941,114.9,17.151,15.999,22.626,27.711,29.931,1
2024-01-15T23:15:00+00:00,4.6897,114.9,17.130,15.984,22.604,27.685,29.903,1
2024-01-15T23:20:00+00:00,4.2154,108.9,14.993,14.367,20.318,24.885,26.879,1
2024-01-15T23:25:00+00:00,3.4355,100.0,11.709,11.709,16.559,20.281,21.906,1
2024-01-15T23:30:00+00:00,2.6053,100.0,8.880,8.880,12.558,15.380,16.612,1
2024-01-15T23:35:00+00:00,1.9394,100.0,6.610,6.610,9.348,11.449,12.366,1
2024-01-15T23:40:00+00:00,1.5515,100.0,5.288,5.288,7.478,9.159,9.893,1
2024-01-15T23:45:00+00:00,1.4161,100.0,4.827,4.827,6.826,8.360,9.030,1
2024-01-15T23:50:00+00:00,1.3964,100.0,4.759,4.759,6.731,8.243,8.904,1
2024-01-15T23:55:00+00:00,1.3378,100.0,4.559,4.559,6.448,7.897,8.530,1
2024-01-16T00:00:00+00:00,1.1956,100.0,4.075,4.075,5.763,7.058,7.624,1
2024-01-16T00:05:00+00:00,1.0195,100.0,3.475,3.475,4.914,6.018,6.501,1
2024-01-16T00:10:00+00:00,1.0087,100.0,3.438,3.438,4.862,5.955,6.432,1
2024-01-16T00:15:00+00:00,1.2085,100.0,4.119,4.119,5.825,7.134,7.706,1
2024-01-16T00:20:00+00:00,1.6392,100.0,5.587,5.587,7.901,9.676,10.452,1
2024-01-16T00:25:00+00:00,2.2217,100.0,7.572,7.572,10.709,13.115,14.166,1
2024-01-16T00:30:00+00:00,2.8528,100.0,9.723,9.723,13.751,16.841,18.190,1
2024-01-16T00:35:00+00:00,3.4960,100.0,11.915,11.915,16.851,20.638,22.292,1
2024-01-16T00:40:00+00:00,4.1082,107.5,14.518,14.002,19.802,24.252,26.195,1
2024-01-16T00:45:00+00:00,4.5446,113.1,16.470,15.489,21.905,26.828,28.978,1
